school,specialization
dai hoc thu dau mot,"['khoa ngon ngu anh', 'chuyen nganh tieng anh thuong mai', 'luat hanhchinh', 'ke toan', 'kien truc cong trinh', 'ngon ngu anh', 'ke toan', 'su pham ngu van', 'quan ly tai nguyen va moi truong', 'trung cap su pham tieu hoc', 'kien truc', 'quan li cong nghiep', 'cong nghe thong tin', 'cong nghe thong tin', 'chuyen nganh', 'su pham vat ly', 'chuyen nganh', 'chuyen nganh', 'su pham hoa hoc', 'chuyen nganh', 'fit, ky thuat phan mem', 'quan ly cong nghiep']"
dai hoc dong nai,"['su pham', 'tai chinh ngan hang', 'ngon ngu anh', 'su pham tieng anh', 'thuong mai', 'thuong mai', 'ngon ngu anh', 'quan tri kinh doanh', 'ngon ngu anh', 'ngoai ngu anh', 'chuyen nganh']"
dai hoc ha tinh,"['quan tri kinh doanh', 'kinh doanh', 'lai xe']"
dai hoc hai duong,"['tai chinh', 'tai chinh']"
dai hoc khanh hoa,"['huong dan vien', 'su pham toan hoc', 'ke toan doanh nghiep']"
dai hoc kinh te nghe an,"['quan tri kinh doanh', 'ke toan doanh nghiep', '-quan tri kinh doanh', 'ke toan']"
dai hoc y khoa vinh,"['y sy da khoa', 'chuyen nganh', 'chuyen nganh']"
dai hoc hoa lu,[]
dai hoc hung vuong,"['du lich', 'quan tri du lich', 'ke toan', 'quan tri du lich khach san va nha hang', 'quan tri nha hang khach san', 'chuyen nganh su pham dia ly', 'ngon ngu anh', 'tai chinh ngan hang', 'tai chinh - ngan hang', 'su pham', 'quan tri nha hang- khach san', 'chuyen nganh', 'sua chua xe gan may', 'thpt']"
dai hoc phu yen,"['cao dang su pham', 'giao duc mam non']"
dai hoc quang binh,[]
dai hoc quang nam,"['cong nghe thong tin', 'su pham vat ly']"
dai hoc pham van dong,"['quan li dat dai', 'cntt', 'electrical engineering', 'trung hoc']"
dai hoc ha long,['su pham giao duc']
dai hoc thai binh,"['ke toan doanh nghiep', 'bac si da khoa', 'bac si da khoa', 'thac sy va bac sy']"
dai hoc hong duc,"['xay dung', 'quan tri kinh doanh', 'cong nghiep thong tin', 'quan ly dat dai', 'dai hoc su pham tieu hoc', 'duoc si']"
dai hoc van hoa the thao du lich thanh hoa,"['thiet ke thoi trang', 'quan ly van hoa']"
dai hoc tien giang,"['phat trien nong thon', 'quan tri kinh doanh', 'cong nghe thong tin', 'xay dung']"
dai hoc tra vinh,"['quan tri kinh doanh', 'chuyen nganh ngon ngu anh', 'quan tri kinh doanh', 'qtkd', 'qtkd', 'quan tri kinh doanh', 'dai hoc luath', 'quan tri kinh doanh', 'quan tri kinh doanh', 'ke toan', 'cntt', 'ke toan', 'quan tri kinh doanh', 'dai hoc thu y', 'cong nghe che bien thuy san', 'quan tri kinh doanh']"
dai hoc tan trao,[]
dai hoc cmc,[]
dai hoc cong nghe quan ly huu nghi,[]
dai hoc dai nam,"['tai chinh - ngan hang', 'cong nghe thong tin', 'xay dung dan dung va cong nghiep', 'tai chinh doanh nghiep', 'ke toan', 'tai chinh ngan hang', 'duoc hoc', 'tai chinh ngan hang', 'tai chinh ngan hang', 'quan tri kinh doanh']"
dai hoc dong do,"['quan tri kinh doanh', 'quan tri doanh nghiep', 'dien tu vien thong', 'quan tri kinh doanh', 'chinh tri doi ngoai', 'tai chinh ngan hang', 'kinh te doi ngoai', 'kinh te doi ngoai', 'quan he quoc te']"
dai hoc fpt,"['luat', 'ky nghe phan mem', 'ki thuat phan mem', 'ky su phan mem', 'lap trinh vien', 'tai chinh-ngan hang', 'tai chinh', 'ki thuat phan mem', 'quan tri kinh doanh - chuyen nganh tai chinh', 'cntt', 'tai chinh doanh nghiep', 'cntt', 'quan tri kinh doanh', 'ky thuat phan mem', 'dien tu vien thong', 'marketing', 'finance and banking', 'tai chinh doanh nghiep', 'quan tri kinh doanhchuyen nganh: markting', 'cong nghe thong tin', 'thiet ke website', 'android', 'software', 'marketing va ban hang', 'digital marketing']"
dai hoc hoa binh,"['thiet ke noi that', 'cao hoc ke toan - tai chinh ngan hang', 'tai chinh - ngan hang', 'thiet ke thoi trang va tu van thoi trang', 'tai chinh ke toan']"
dai hoc kinh doanh cong nghe ha noi,"['cong nghe thong tin', 'tai chinh', 'quan tri kinh doanh', 'ke toan', 'ke toan', 'quan ly kinh doanh', 'ngan hang', 'quan tri kinh doan', 'cong nghe thong tin', 'tai chinh', 'quan tri kinh doanh', 'ke toan- tai chinh ngan hang', 'quan ly kinh doanh - chuyen nganh nhan su', 'ke toan', 'cong nghe thong tin', 'ke toan tai chinh', 'quan tri kinh doanh', 'tai chinh ngan hang', 'cong nghe thong tin', 'ke toan', 'tau chinh ngan hang', 'accounting', 'du lich', 'tieng anh kinh doanh', 'tai chinh - ngan hang', 'ke toan', 'thiet ke noi that', 'du lich - quan tri khach san va lu hanh', 'quan tri kinh doanh', 'ngan hang', 'kinh doanh quoc te', 'cong nghe thong tin', 'ke toan', 'ke toan', 'tai chinh ngan hang', 'tai chinh - ngan hang', 'ke toan', 'tai chinh', 'quan tri dich vu du lich va lu hanh', 'tai chinh doanh nghiep', 'tai chinh ngan hang', 'tai chinh ngan hang', 'quan ly nha nuoc', 'ke toan tong hop', 'quan tri du lich', 'tieng anh kinh doanh', 'cong nghe thong tin', 'quan tri kinh doanh', 'cntt', 'ke toan', 'ke toan', 'thanh toan- ngan hang', 'ke toan', 'quan tri kinh doanh', 'cu nhan tieng anh thuong mai', 'tai chinh doanh nghiep', 'tai chinh ngan hang', 'kinh doanh thuong mai quoc te', 'tai chinh ngan hang', 'tai chinh ngan hang', 'quan tri kinh doanh', 'tai chinh- ngan hang', 'quan tri kinh doanh', 'tai chinh ngan hang', 'ke toan', 'ke toan', 'quan tri kinh doanh', 'tai chinh - ngan hang', 'quan tri du lich va lu hanh', 'contabilidad', 'chuyen nganh', 'quan tri', 'quan tri kinh doanh', 'chuyen nganh', 'chuyen nganh', 'tai chinh ngan hang', 'ngon ngu anh', 'tai chinh ke toan', 'ke toan', 'tai chinh ngan hang', 'tai chinh ngan hang', 'tai chinh ngan hang', 'ke toan', 'tai chinh ngan hanh']"
dai hoc nguyen trai,"['khoa kien truc', 'mi thuat ung dung', 'trung hoc', 'co khi', 'cap 3']"
dai hoc phenikaa,[]
dai hoc tai chinh ngan hang ha noi,"['tai chinh doanh nghiep', 'ke toan', 'tai chinh - ngan hang', 'ke toan', 'tai chinh - ngan hang']"
dai hoc thanh do,"['cong nghe thong tin', 'ke toan', 'quan tri kinh doanh', 'co khi dong luc', 'quan tri kinh doanh', 'ke toan', 'cong nghe ky thuat moi truong', 'cong nghe ky thuat moi truong', 'cong nghe thong tin', 'dien- tu dong hoa', 'du lich', 'quan tri van phong', 'tai chinh-ngan hang', 'quan ly dat dai', 'quan tri van phongg', 'quan tri kinhdoanh khach san', 'chuyen nganh ke toan', 'ke toan tong hop', 'xay dung dan dung', 'xay dung dan dung', 'xay dung dan dung cong nghiep', 'ky thuat xay dung cong trinh', 'ke toan', 'dien tu vien thong']"
dai hoc thang long,"['tai chinh', 'quan tri kinh doanh', 'tai chinh ngan hang', 'tai chinh-ngan hang', 'van hoa nhat ban', 'quan tri kinh doanh', 'ngon ngu anh', 'tai chinh - ngan hang', 'marketing', 'quan tri kinh doanh', 'quan tri narketing', 'ke toan', 'quan tri marketing', 'tai chinh - ngan hang', 'tai chinh - ngan hang', 'ngon ngu nhat - chuyen nganh van hoa nhat ban', 'tai chinh ngan hang', 'quan tri marketing', 'ngon ngu anh', 'ngon ngu anh', 'tai chinh ngan hang', 'ngon ngu trung , phap', 'tieng trung', 'tai chinh - ngan hang', 'ke toan', 'toan', 'trung capkha']"
dai hoc vinuni,[]
dai hoc cong nghe sai gon,"['cong nghe thuc pham', 'quan tri kinh doanh', 'quan tri kinh doanh', 'quan tri kinh doanh', 'co dien tu', 'cong nghe thong tin', 'xay dung', 'cong nghe thuc pham', 'dien tu vien thong', 'dien tu vien thong', 'xay dung dan dung va cong nghiep', 'quan tri kinh doanh', 'quan tri kinh doanh', 'tin hoc', 'quan tri kinh doanh', 'quan tri kinh doanh', 'quan tri tai chinh', 'ky su', 'tai chinh - ngan hang', 'cong nghe thuc pham', 'marketing', 'quan tri kinh doanh', 'thiet ke thoi trang', 'quan tri marketing', 'dien dien tu', 'cn ky thuat co dien tu', 'quan tri kinh doanh', 'thiet ke noi that', 'cong nghe thuc pham', 'quan tri kinh doanh', 'cong nghe thuc pham', 'quan tri kinh doanh', 'cong nghe thong tin', 'cong nghe thuc pham', 'chuyen nganh', 'khoa thiet ke thoi trang', 'quan tri kinh doanh tong hop', 'fashion & design', 'thiet ke noi that', 'ky thuat cong trinh xay dung', 'chuyen nganh', 'quan tri kinh doanh', 'chuyen nganh', 'dien-dien tu', 'it', 'chuyen nganh']"
dai hoc cong nghe hcm,"['cntt', 'quan tri kinh doanh', 'khoa hoc may tinh', 'hoa thuc pham', 'co khi', 'cong nghe thong tin( he thong thong tin)', 'quan tri dich vu du lich va lu hanh', 'ke toan - tai chinh', 'quan tri mang', 'hoa phan tich', 'quan tri kinh doanh', 'tieng anh thuong mai', 'dien cong nghiep', 'quan tri nha hang va dich vu an uong', 'cong nghe thuc pham', 'ky thuat moi truong', 'ky thuat moi truong', 'ky thuat moi truong', 'quan tri nha hang khach san', 'quan tri nhan su', 'quan tri nhan su', 'civil engineering', 'thiet ke do hoa', 'cong nghe thong tin', 'quan tri kinh doanh', 'quan tri khach san', 'ke toan doanh nghiep', 'ngon ngu anh', 'quan tri kinh doanh', 'ngon ngu nhat', 'tai chinh - ngan hang', 'cong nghe sinh hoc', 'chuyen nganh thuong mai', 'quan tri kinh doanh', 'thac si - cong nghe thong tin', 'ke toan - tai chinh', 'tai chinh ngan hang', 'cong nghe sinh hoc', 'ngon ngu anh', 'cong nghe thong tin', 'cong nghe sinh hoc', 'tai chinh ngan hang', 'tai chinh doanh nghiep', 'xay dung', 'quan tri doanh nghiep', 'ke toan / tai chinh / ngan hang', 'tai chinh ngan hang', 'huong dan vien', 'duoc sy', 'quan tri doanh nghiep vua va nho', 'thiet ke do hoa', 'dien tu vien thong', 'quan tri mang', 'ke toan tai chinh ngan hang', 'cong nghe sinh hoc', 'quan tri kinh doanh', 'ke toan', 'quan tri kinh doanh', 'ky thuat xay dung cong trinh', 'ke toan', 'tai chinh doanh nghiep', 'ke toan tai chinh', 'luat thuong mai', 'quan tri kinh doanh', 'translation- english', 'marketing', 'tai chinh ngan hang', 'dien tu - vien thong', 'ke toan tai chinh', 'quan tri nha hang & dv an uong', 'quan tri kinh doanh', 'dien cong nghiep', 'cong nghe sinh hoc', 'tai chinh thue', 'thuong mai', 'quan tri kinh doanh', 'quan tri kinh doanh', 'he thong thong tin', 'quan tri kinh doanh', 'thiet ke noi that', 'thiet ke noi that', 'quang tri kinh doanh', 'quan tri lu hanh', 'ngon ngu anh', 'cong nghe thong tin', 'cong nghe sinh hoc', 'ke toan', 'ke toan tai chinh', 'qtkd', 'duoc quoc te', 'duoc quoc te', 'quan tri kinh doanh', 'cong nghe thong tin', 'cong nghe sinh hoc', 'ke toan', 'marketing', 'quan tri kinh doanh', 'tai chinh ngan hang', 'quan tri kinh doanh', 'ke toan tai chinh', 'tai chinh ngan hang', 'cong nghe thong tin', 'cong nghe thong tin', 'tai chinh - ngan hang', 'cu nhan thiet ke thoi trang', 'quan tri kinh doanh', 'ke toan - tai chinh', 'dien - dien tu', 'quan tri khach san', 'ky thuat cong nghe o to', 'quan tri doanh nghiep', 'quan tri kinh doanh', 'cong nghe thong tin', 'ky su bao mat mang', 'ky thuat may tinh', 'quan tri kinh doanh', 'thiet ke thoi trang', 'anh van thuong mai', 'chuyen nganh', 'chuyen nganh', 'chuyen nganh marketing', 'quan tri khach san', 'chuyen nganh', 'tai chinh ngan hang', 'tai chinh - ngan hang', 'ke toan tai chinh', 'marketing digital', 'quan tri kinh doanh', 'chuyen nganh', 'luat', 'quan tri kinh doanh', 'hoc ke toan & tai chinh doanh nghiep', 'ngon ngu anh', 'fashion & design', 'chuyen nganh', 'quan tri khach san', 'luat kinh te k17', 'bachelor business of administration', 'chuyen nganh', 'chuyen nganh', 'chuyen nganh', 'chuyen nganh', 'political documentary', 'cong nghe ky thuat o to', 'chuyen nganh', 'chuyen nganh', 'chuyen nganh', 'chuyen nganh']"
dai hoc gia dinh,"['tai chinh ke toan', 'cong nghe thong tin', 'cong nghe thong tin', 'ke toan doanh nghiep', 'quan tri kinh doanh', 'ke toan', 'tai chinh ngan hang', 'tai chinh ngan hang', 'tai chinh ngan hang', 'quan tri kinh doanh', 'ke toan', 'tai chinh ngan hang', 'cong nghe thong tin']"
dai hoc hoa sen,"['quan tri nhan su', 'quan tri kinh doanh', 'quan tri kinh doanh', 'thiet ke do hoa', 'thu ky', 'quan tri nha hang va dich vu an uong', 'ngon ngu anh', 'ke toan', 'ngoai thuong', 'ke toan', 'quan tri kinh doanh', 'quan tri van phong', 'tai chinh - ngan hang gpa: 3.0/4.0', 'quan tri kinh doanh, quan tri hanh chinh van phong', 'kinh doanh quoc te', 'anh van thuong mai', 'ngon ngu anh', 'marketing', 'tai chinh ngan hang', 'quan tri kinh doanh', 'nganh quan tri kinh doanh', 'ke toan', 'ke toan -- kinh doanh quoc te', 'quan tri kinh doanh', 'marketing', 'quan tri khach san', 'ke toan - kiem toan', 'quan tri dich vu du lich va lu hanh', 'quan tri kinh doanh', 'marketing', 'marketing', 'kinh doanh quoc te', 'kinh doanh quoc te', 'ke toan', 'quan li moi truong', 'quan tri cong nghe truyen thong', 'quan tri khach san', 'marketing', 'quan tri khach san', 'ke toan', 'tieng anh', 'quan tri van phong', 'thiet ke thoi trang', 'cong nghe thong tin', 'nganh ngoai thuong', 'ke toan', 'marketing', 'acca-cat', 'quan tri cong nghe truyen thong', 'quan tri kinh doanh', 'chuyen nganh', 'chuyen nganh', 'tai chinh doanh nghiep', 'cong nghe', 'marketing', 'quan tri hanh chanh van phong', 'quan tri khach san', 'kinh doanh quoc te', 'ngon ngu anh', 'cong nghe thong tin', 'toan ung dung', 'cntt']"
dai hoc hung vuong hcm,"['tai chinh ngan hang', 'ke toan', 'du lich', 'ngon ngu anh', 'quan tri kinh doanh', 'quan tri kinh doanh', 'tieng anh', 'du lich', 'quan tri kinh doanh - chuyen nganh marketing', 'tai chinh ngan hang', 'quan tri kinh doanh', 'quan tri kinh doanh']"
dai hoc kinh te tai chinh hcm,"['quan tri nhan luc', 'quan tri nhan luc', 'ke toan', 'quan tri kinh doanh', 'kinh doanh quoc te', 'kinh doanh quoc te', 'ngon ngu anh', 'quan he quoc te', 'tai chinh', 'tai chinh - ngan hang', 'quan tri kinh doanh', 'quan tri kinh doanh', 'quan tri kinh doanh', 'ke toan', 'marketing', 'marketing', 'quan tri kinh doanh']"
dai hoc ngoai ngu tin hoc hcm,"['tieng anh', 'cong nghe thong tin', 'quan tri nha hang - khach san', 'nhat ban hoc', 'quan he cong chung', 'quan he cong chung', 'quan tri kinh doanh quoc te', 'thiet ke do hoa', 'dong phuong hoc - chuyen nganh tieng nhat', 'ke toan', 'hanh chinh van phong', 'tieng nhat', 'ngon ngu anh', 'quan he quoc te', 'tai chinh - ngan hang', 'quan tri kinh doanh', 'ngon ngu anh', 'quan tri kinh doanh - nha hang - khach san', 'ngoai ngu', 'tieng anh thuong mai', 'tai chinh-ngan hang', 'ke toan', 'ke toan doanh nghiep', 'kinh doanh quoc te', 'ke toan', 'tai chinh - ngan hang', 'kinh doanh quoc te', 'quan tri kinh doanh quoc te', 'quan he cong chung', 'kinh doanh quoc te', 'quan he quoc te', 'tin hoc', 'tai chinh ngan hang', 'tai chinh quoc te va quan tri kinh doanh', 'quan tri du lich& khach san', 'quan tri nha hang khach san']"
dai hoc nguyen tat thanh,"['chuyen nganh cong nghe may thoi trang', 'tai chinh- ngan hang', 'hoc quan li tai nguyen va moi truong', 'ky thuat cong nghe oto', 'cong nghe may-thoi trang', 'dieu duong da khoa', 'duoc si', 'ke toan', 'anh van thuong mai', 'dieu duong da khoa', 'khoa duoc', 'tai chinh ngan hang', 'dieu duong trung cap', 'dien cong nghiep va dan dung', 'quan tri kinh doanh', 'quan tri kinh doanh', 'duoc', 'trung cap duoc', 'du lich', 'cong nghe phan mem', 'tai chinh ngan hang', 'duoc si', 'duoc si', 'cong nghe thong tin', 'thu ky van phong', 'quan tri khach san', 'tai chinh ngan hang', 'ngon ngu anh', 'dieu duong', 'quan tri kinh doanh', 'duoc', 'dieu duong da khoa', 'duoc si', 'quan tri kinh doanh', 'dieu duong', 'cong nghe thong tin - mang may tinh', 'tai chinh - ngan hang', 'quan tri kinh doanh', 'duoc', 'quan ly tai nguyen va moi truong', 'chuyen nganh dieu duong.', 'tai chinh ngan hang', 'quan ly moi truong', 'tai chinh - ngan hang', 'duoc', 'tieng trung', 'quan tri kinh doanh', 'duoc si', 'ngon ngu anh', 'quan tri kinh doanh', 'duoc', 'duoc hoc', 'tai chinh - ngan hang', 'dieu duong', 'ngon ngu anh', 'tai chinh ngan hang', 'tieng anh thuong mai', 'su pham tieng anh', 'duoc trung', 'duoc hoc', 'viet nam hoc', 'quan tri khach san', 'ngoai ngu anh', 'dieu duong da khoa', 'ngon ngu anh', 'duoc si trung capa', 'duoc si trung cap', 'duo si', 'pharmacy', 'duoc', 'y sy da khoa', 'chuyen nganh dieu duong', 'tai chinh-ngan hang', 'duoc', 'duoc', 'ke toan - tai chinh', 'cong nghe thuc pham', 'chuyen nganh duoc', 'chuyen nganh', 'chuyen nganh', 'chuyen nganh', 'translating and interpreting', 'dieu duong', 'khoa duoc', 'viet nam hoc', 'qktd', 'dong phuong hoc', 'ke toan doanh nghiep', 'pharmacy', 'chuyen nganh', 'quan tri kinh doanh', 'english', 'duoc si', 'ngon ngu anh', 'cong nghe sinh y duoc', 'tai chinh ngan hang', 'tai chinh ngan hang', 'tieng anh', 'quan tri kinh doanh', 'chuyen nganh', 'duoc si', 'chuyen nganh', 'duoc hoc', 'khoa du lich va viet nam hoc', 'cu nhan dieu duong da khoa']"
dai hoc quan ly cong nghe hcm,[]
dai hoc quoc te hong bang,"['dieu duong', 'ke toan', 'quan he quoc te', 'cong nghe thong tin', 'trung cap ke tpan', 'cntt', 'tai chinh ngan hang', 'phuc hoi chuc nang vat ly tri lieu', 'ke toan', 'ke toan kiem toan', 'tam ly hoc', 'ngon ngu anh', 'kien truc su cong trinh', 'cong nghe thong tin', 'quan tri kinh doanh', 'tai chinh ngan hang', 'quan tri kinh doanh', 'quan li do thi', 'tai chinh ngan hang', 'quan tri khach san-nha hang', 'ngoai ngu', 'ngon ngu anh- phuong phap giang day', 'ngon ngu anh - phuong phap giang day', 'tai chinh ngan hang', 'quan tri kinh doanh', 'ke toan kiem toan', 'tai chinh ngan hang', 'quan ly moi truong', 'quan tri kinh doanh', 'bba', 'cong nghe thong tin', 'tai chinh ngan hang', 'tai chinh ngan hang', 'tai chinh ngan hang', 'tai chinh ngan hang', 'ngon ngu anh', 'quan tri kinh doanh du lich', 'quan tri kinh doanh', 'quan he quoc te', 'tai chinh - ngan hang', 'duoc hoc', 'quan ly moi truong', 'ke toan tong hop', 'kien truc cong trinh', 'kinh te quoc te', 'chuyen nganh', 'thiet ke thoi trang', 'chuyen nganh']"
dai hoc quoc te sai gon,"['quan tri kinh doanh', 'quan tri kinh doanh', 'quan tri kinh doanh', 'thuong mai quoc te', 'international trade']"
dai hoc van hien,"['hospitality management', 'quan tri kinh doanh', 'tai chinh ngan hang', 'nhat ban hoc', 'quan tri kinh doanh', 'tam ly hoc', 'quan tri kinh doanh', 'quan tri kinh doanh', 'chuyen nganh quan tri khach san', 'quan tri kinh doanh', 'quan tri khach san', 'dien tu vien thong', 'cong nghe thong tin', 'quan tri kinh doanh', 'ngon ngu anh', 'quan tri khach san', 'ngon ngu anh', 'quan tri nha hang khach san', 'tai chinh ngan hang', 'tieng anh thuong mai', 'quan tri dich vu lu hanh va du lich', 'quan tri kinh doanh', 'quan tri kinh doanh', 'quan tri kinh doanh', 'tam ly hoc', 'quan tri kinh doanh du lich va dich vu du lich lu hanh', 'quan tri nha hang khach san', 'quan tri nhan su', 'chuyen nganh', 'quan he cong chung', 'quan tri nha hang - khach san', 'cong nghe thong tin', 'quan tri kinh doanh', 'tam ly hoc']"
dai hoc van lang,"['thuong mai quoc te', 'chuyen nganh', 'hotel management', 'quan ly nha cao tang', 'chuyen nganh', 'quan he cong chung va truyen thong', 'quan he cong chung va truyen thong', 'quan he cong chung va truyen thong', 'quan tri du lich lu hanh', 'kien truc', 'cong nghe sinh hoc', 'quan tri kinh doanh', 'tai chinh ngan hang', 'quan tri khach san', 'quan tri khach san nha hang', 'ngon ngu anh', 'marketing', 'civil engineering', 'ngon ngu anh', 'cong nghe sinh hoc', 'cong nghe sinh hoc', 'quan tri khach san', 'quan tri nha hang -khach san', 'quan tri kinh doanh', 'kien truc', 'tieng anh thuong mai', 'quan tri dich vu du lich va lu hanh', 'quan tri khach san', 'quan he cong chung va truyen thong', 'quan tri kinh doanh', 'cong nghe sinh hoc', 'cong nghe sinh hoc', 'ngon ngu anh', 'ngon ngu anh', 'quan tri kinh doanh', 'quan tri kinh doanh', 'ngon ngu anh', 'quan he cong chung va truyen thong', 'ke toan - kiem toan', 'quan tri kinh doanh', 'tai chinh ngan hang', 'quan tri kinh doanh', 'ngon ngu anh', 'marketing', 'xay dung', 'ke toan', 'cong nghe sinh hoc', 'ngon ngu anh', 'quan tri kinh doanh', 'quan tri khach san', 'dieu duong', 'kinh doanh thuong mai', 'marketing', 'van hoc', 'ky thuat cong trinh xay dung', 'cntt', 'quan he cong chung va truyen thong', 'ke toan']"
dai hoc ba ria vung tau,"['ke toan tai chinh', 'chuyen nganh ke toan', 'quan tri logistics va chuoi cung ung', 'xay dung dan dung va cong nghiep', 'quan tri logistics va chuoi cung ung', 'quan tri kinh doanh', 'hoa hoc', 'quan tri logistics va chuoi cung ung', 'cong nghe ky thuat hoa hoc']"
dai hoc cong nghe dong a,"['quan tri kinh doanh', 'chuyen nganh', 'ke toan - tai chinh']"
dai hoc kinh bac,"['ke toan', 'quan tri kinh doanh']"
dai hoc quoc te bac ha,"['quan tri kinh doanh', 'tai chinh quoc te', 'tai chinh doanh nghiep', 'tai chinh ngan hang']"
dai hoc binh duong,"['quan tri kinh doanh, cong nghe thong tin, ngon ngu anh', 'cu nhan tieng anh', 'luat kinh te', 'kien truc', 'kien truc', 'kien truc', 'tai chinh ngan hang', 'thuong mai van phong', 'luat kinh te', 'hach toan ke toan', 'xay dung', 'xa hoi hoc', 'luat kinh te', 'cong nghe -ky thuat cong trinh xay dung', 'quan tri ngoai thuong', 'ky thuat vien tin hoc', 'ke toan - kiem toan', 'tai chinh ngan hang', 'tai chinh ngan hang', 'ke toan', 'cong nghe thong tin', 'luat kinh te', 'luat', 'ke toan', 'quan tri kinh doanh', 'chuyen nganh', 'chuyen nganh', 'quan tri kinh doanh', 'ke toan hoach toan']"
dai hoc kinh te ky thuat binh duong,"['cong nghe hoa hoc', 'ke toan', 'duoc si trung hoc', 'duoc si trung hoc', 'duoc si trung hoc', 'duoc si trung hoc', 'ke toan', 'duoc si', 'quan tri van phong', 'ke toan']"
dai hoc quoc te mien dong,"['supply chain management', 'tu dong hoa', 'quan tri kinh doanh', 'quan tri nhan su', 'quan tri kinh doanh']"
dai hoc quang trung,"['cong nghe thong tin', 'tai chinh - ngan hang', 'ke toan', 'ke toan', 'ke toan', 'suc khoe cong dong', 'the thao', 'dien']"
dai hoc phan thiet,"['ngon ngu anh', 'quan tri khach san', 'tai chinh - ngan hang']"
dai hoc nam can tho,"['quan tri kinh doanh', 'nghanh pr- quan he cong chung']"
dai hoc tay do,"['ngon ngu anh', 'dai hoc duoc', 'duoc si', 'ke toan', 'ngon ngu anh', 'duoc si dai hoc', 'luat kinh te', 'quan tri kinh doanh', 'duoc si', 'ngon ngu anh']"
dai hoc duy tan,"['xay dung cau duong', 'ke toan-kiem toan', 'ke toan', 'ke toan', 'tai chinh - ngan hang', 'quan tri kinh doanh', 'duoc sy', 'quan tri kinh doanh', 'dieu duong da khoa', 'ke toan', 'quan tri khach san', 'tieng anh bien -phien dich', 'ke toan', 'cong nghe phan mem', 'tai chinh - ngan hang', 'cong nghe thong tin', 'ke toan doanh nghiep', 'ke toan', 'ky su xay dung', 'ke toan doanh nghiep', 'van hoa du lich', 'ke toan ngan hang', 'cao dang ke toan', 'chuyen nganh', 'tieng anh du lich', 'chuyen nganh', 'ke toan kiem toan', 'quan tri kinh doanh tong hop', 'quan tri kinh doanh', 'tai chinh ngan hang', 'ky thuat mang', 'xay dung']"
dai hoc dong a,"['ke toan doanh nghiep', 'ke toan kiem toan', 'quan tri nha hang - khach san', 'ke toan - kiem toan', 'ke toan']"
dai hoc kien truc da nang,"['kien truc cong trinh', 'ngon ngu anh', 'ke toan', 'quan ly xay dung', 'ngon ngu anh', 'thiet ke noi - ngoai that', 'do hoa', 'ke toan', 'ky thuat xay dung cong trinh giao thong', 'quan tri kd', 'ke toan', 'kien truc cong trinh', 'ke toan doanh nghiep']"
dai hoc y duoc buon ma thuot,['chuyen nganh ktth']
dai hoc cong nghe dong nai,"['ke toan', 'ky su co khi co dien tu']"
dai hoc cong nghe mien dong,['chuyen nganh']
dai hoc lac hong,"['cong nghe hoa thuc pham', 'ke toan', 'ke toan', 'quan tri kinh doanh', 'cong nghe hoa- thuc pham', 'tu dong hoa', 'ke toan', 'cong nghe sinh hoc moi truong', 'tai chinh ngan hang', 'tai chinh ngan hang', 'quan tri kinh doanh', 'xay dung dan dung.', 'quan tri kinh te quoc te (quan tri kinh doanh)', 'ke toan', 'cong nghe moi truong', 'ke toan', 'cong nghe thuc pham', 'ke toan', 'ke toan', 'ke toan kiem toan', 'xay dung', 'tai chinh ngan hang', 'chuyen nganh thuc pham', 'ke toan tin hoc', 'ke toan', 'dien cong nghiep', 'ke toan', 'quan tri kinh doanh', 'ngon ngu anh', 'ky thuat xay dung', 'ngon ngu anh', 'ngon ngu anh', 'quan tri kinh doanh']"
dai hoc ha hoa tien,[]
dai hoc thanh dong,"['khoa - luat kinh te', 'cong nghe thong tin', 'ke toan doanh nghiep']"
dai hoc vo truong toan,"['trung cap duoc', 'kinh te doi ngoai', 'duoc', 'ke toan']"
dai hoc chu van an,"['thpt', 'luat kinh te hanh chinh', 'ke toan', 'viet nam hoc', 'tai chinh - ngan hang', 'ke toan']"
dai hoc thai binh duong,['toan hoc']
dai hoc yersin da lat,['cong nghe sinh hoc']
dai hoc kinh te cong nghiep long an,"['ky thuat xay dung', 'tai chinh ngan hang']"
dai hoc tan tao,['khoa ky thuat dien']
dai hoc luong the vinh,"['tai chinh ngan hang', 'xay dung', 'chuyen nganh', 'tu do', 'cap 3']"
dai hoc cong nghe van xuan,[]
dai hoc cong nghiep vinh,[]
dai hoc phan chau trinh,[]
dai hoc kinh te cong nghe thai nguyen,[]
dai hoc phu xuan,['ke toan']
dai hoc cuu long,"['chuyen nganh ke toan', 'cong nghe thuc pham', 'tai chinh ngan hang', 'quan tri kinh doanh - marketing', 'cong nghe thuc pham', 'cong nghe sinh hoc', 'dai hoc quan tri kinh doanh', 'cong nghe thong tin']"
dai hoc trung vuong,"['ke toan', 'ke toan', 'tin', 'ban xang', 'thpt']"
hoc vien bien phong,[]
hoc vien chinh tri quan doi nhan dan viet nam,['chuyen nganh']
hoc vien hau can,"['ke toan', 'tai chinh- ngan hang', 'ke toan tai chinh', 'ke toan']"
hoc vien khoa hoc quan su,"['ngon ngu anh', 'tieng trung']"
hoc vien ky thuat mat ma,"['an toan thong tin', 'an toan thong tin']"
